%           Time                     Lat                     Lon                     Alt  fix #sats       speed         dir                 Local X                 Local Y                 Local Z rawlog ID              Geocen X              Geocen Y              Geocen Z                 GPS X                 GPS Y                 GPS Z                GPS VX                GPS VY                GPS VZ              Local VX              Local VY              Local VZ       SAT Time 
1261229982.0000      0.6409589323814232     -0.0781245443330536               77.900000    1    9    0.000000    0.000000      0.0000000000000000      0.0000000000000000      0.0000000000000000    166 5102801.5608711689710617 -399467.0860321302316152 3792955.4355140407569706    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000 1261229982.0000 
1261229983.0000      0.6409584669602894     -0.0781236425796068               75.600000    1    9    0.000000    0.000000      4.6155470343837841     -2.9666819272705252     -2.2904729435622877    557 5102801.8473692797124386 -399462.4787920014350675 3792951.6882484219968319    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000 1261229983.0000 
1261229984.0000      0.6409580597167973     -0.0781225662932347               74.300000    1    9    0.000000    0.000000     10.1244267545991473     -5.5602323346403209     -3.5821464973041275    948 5102802.7821383178234100 -399457.0262351944111288 3792948.8354408279992640    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000 1261229984.0000 
1261229985.0000      0.6409577979174094     -0.0781210827633705               73.400000    1    9    0.000000    0.000000     17.7177477690168139     -7.2277115963919369     -4.4768065042692085   1336 5102803.6479064440354705 -399449.4774580812663771 3792946.9630527026019990    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000 1261229985.0000 
1261229986.0000      0.6409576815621260     -0.0781195701446855               72.500000    1    8    0.000000    0.000000     25.4599554905091061     -7.9704068038703832     -5.3744495926725202   1728 5102803.9739833585917950 -399441.7370896217762493 3792945.8318985817022622    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000 1261229986.0000 
1261229987.0000      0.6409575652068425     -0.0781179120818961               72.100000    1    8    0.000000    0.000000     33.9466081282639962     -8.7114845357492676     -5.7721086840771658   2114 5102804.7576831877231598 -399433.2858231106656604 3792944.9997261911630630    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000 1261229987.0000 
1261229988.0000      0.6409574779403799     -0.0781161958414649               72.000000    1    8    0.000000    0.000000     42.7310395251841371     -9.2666326532748560     -5.8703772813413506   2505 5102805.6940705450251698 -399424.5478197571355850 3792944.4951895447447896    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000 1261229988.0000 
1261229989.0000      0.6409574197627382     -0.0781143632457503               72.000000    1    8    0.000000    0.000000     52.1110260629433313     -9.6364914558354933     -5.8692579623522434   2895 5102806.6465651979669929 -399415.2137001019436866 3792944.1986959800124168    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000 1261229989.0000 
1261229990.0000      0.6409573906739173     -0.0781126179164984               71.800000    1    8    0.000000    0.000000     61.0443442233648739     -9.8220308551487356     -6.0687417037255624   3283 5102807.2941123237833381 -399406.3037429325631820 3792943.9308565752580762    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000 1261229990.0000 
1261229991.0000      0.6409573324962755     -0.0781108725872464               71.800000    1    8    0.000000    0.000000     69.9776659137160379    -10.1918733116078606     -6.0676444594502490   3677 5102808.2117195911705494 -399397.4149235771619715 3792943.6343630007468164    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000    0.0000000000000000 1261229991.0000 
